Name,USA,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
Terence,29665,672,0,133,164,2563,118,360,22,340,1088,947,173,6,1866,418,116,193,161,714,38,579,791,1522,485,478,624,0,143,0,0,1502,29,4884,709,16,1599,132,96,1896,55,490,17,569,1415,24,5,731,273,40,469,0
Teresa,406466,9964,771,4292,5252,40983,4020,2751,845,2311,11815,13757,757,2337,16441,13727,7149,6061,11187,3055,1156,6632,6020,12840,6585,5486,10451,1282,3506,1026,430,6983,2846,22195,18714,1019,22558,7064,5378,15541,858,7912,1538,14806,29340,2634,320,12868,8710,6196,5381,716
Terese,3755,0,0,0,0,522,16,28,0,0,16,0,0,0,642,23,36,0,0,11,0,5,187,377,307,0,15,0,21,0,0,74,0,549,0,0,262,0,30,216,0,0,0,0,28,0,0,0,66,0,324,0
Teresea,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Teresia,218,49,0,0,5,5,0,0,0,0,0,6,0,0,0,0,0,0,21,5,0,0,0,0,0,39,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,42,34,0,0,5,0,0,0,0
Teresita,1878,0,0,5,0,738,0,0,0,0,172,0,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,120,157,0,0,0,0,0,13,0,0,0,0,599,0,0,0,0,0,0,0
Tereso,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
Teressa,3659,181,0,0,108,239,0,0,0,5,125,288,0,5,98,71,6,0,94,39,0,23,0,106,0,166,73,0,0,0,0,0,5,78,420,0,180,99,11,98,0,266,0,208,354,16,0,216,25,56,0,0
Teretha,49,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
Terez,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tereza,140,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teri,41304,538,35,477,292,7273,637,247,20,103,1097,714,210,322,2304,1053,1153,674,587,670,74,339,315,2222,1072,247,983,333,672,130,11,483,199,1809,516,217,2471,749,823,1298,5,203,236,572,2678,775,5,529,1441,178,1225,88
Teria,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teriana,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terica,191,11,0,0,0,0,0,0,0,0,22,65,0,0,0,0,0,0,0,6,0,0,0,5,0,5,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,47,10,0,0,0,0,0,0,0
Terie,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terika,68,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0
Terilyn,68,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Terin,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terina,166,0,0,0,0,83,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,5,5,0,0,0
Terique,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terisa,99,0,0,0,0,62,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
Terius,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Termaine,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teron,45,0,0,0,0,10,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
Terra,11635,257,18,204,218,1635,237,0,0,0,465,223,0,70,666,361,164,171,291,125,0,111,0,599,204,93,395,42,74,18,0,10,34,268,295,0,836,324,242,406,0,141,33,339,877,156,0,176,460,142,233,22
Terrace,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrah,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terral,11,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terran,72,0,0,0,0,34,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Terrance,65114,1821,21,531,659,3807,450,540,71,505,3371,2479,54,21,4743,1351,802,552,587,2498,313,980,662,4268,2074,1656,1545,138,404,80,15,1577,110,4389,1569,475,3734,615,286,3438,6,1534,291,2020,3711,76,56,1169,892,168,1995,5
Terre,83,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,31,0,0,0,0,0,0,0
Terrea,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrel,689,10,0,0,0,85,0,6,0,0,55,5,0,0,30,0,0,0,0,103,0,5,5,16,0,0,5,0,0,0,0,21,0,198,27,0,5,0,0,24,0,5,0,0,79,0,0,5,0,0,0,0
Terrell,31688,1322,0,115,279,2142,83,250,0,363,2117,2273,0,34,2424,590,10,100,198,1774,0,1146,177,1517,127,804,1066,5,39,19,0,982,45,2307,1057,0,1294,333,11,1393,0,814,0,988,1854,14,0,1135,157,0,330,0
Terrelle,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terren,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrence,67464,1283,20,371,361,4149,397,868,82,819,2952,2067,228,37,7072,1498,582,430,527,2037,245,1244,1329,3865,1589,1097,1656,55,455,57,12,2225,107,6855,1628,213,4846,365,302,3863,189,1165,151,1442,2679,12,22,1323,744,158,1791,0
Terresa,286,5,0,0,0,95,0,0,0,0,5,6,0,0,5,7,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,21,6,0,0,0,0,0,16,77,0,0,12,10,0,0,0
Terressa,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Terri,143440,3039,210,1241,1887,14507,1940,930,342,940,4346,4127,383,796,6382,5290,2450,2441,2833,3144,730,2494,1482,7529,2696,1467,4194,720,1508,258,339,2417,771,6154,3478,468,9310,3109,1641,7203,200,1790,502,3176,9509,1078,221,2925,2896,2128,3482,337
Terria,30,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Terriana,21,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Terriann,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrianna,32,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrica,512,49,0,0,0,0,0,0,0,0,61,110,0,0,5,0,0,0,0,76,0,0,0,0,0,49,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,140,11,0,0,0,0,0,0,0
Terrick,56,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0
Terrie,17117,398,0,127,288,2092,252,17,11,77,538,668,25,103,738,467,224,184,308,455,51,292,91,1021,200,246,502,60,91,7,0,129,58,562,616,10,1025,370,260,680,6,339,0,466,1529,254,0,406,424,181,262,7
Terrika,74,5,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,0,0,0,0,0,0
Terril,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrill,1254,5,0,0,0,266,0,0,0,0,106,46,0,6,161,30,27,10,7,69,0,16,0,104,10,0,53,0,0,0,0,24,0,84,56,0,49,10,5,23,0,24,0,15,16,0,0,22,0,0,10,0
Terrilyn,91,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,40,0,0,0,20,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Terrilynn,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Terrin,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Terrion,634,5,0,0,0,23,0,0,0,0,22,50,0,0,248,7,0,0,0,17,0,0,0,16,0,10,68,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,95,36,0,0,0,0,0,10,0
Terriona,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terris,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisa,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisha,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Terron,513,0,0,0,0,63,0,0,0,0,53,16,0,0,71,0,0,0,0,10,0,21,0,18,0,0,93,0,0,0,0,31,0,34,11,0,28,0,0,46,0,0,0,5,8,0,0,5,0,0,0,0
Terry,513274,14684,579,3530,9022,33799,5140,1844,690,2021,13720,16530,872,2763,28267,19690,11118,8778,14185,13078,1897,6901,2344,25513,9230,9955,18512,2298,5569,891,635,4877,2412,18625,19508,2543,32188,11732,5951,23513,331,9016,2965,18978,32127,3494,662,10433,9250,8281,11277,1056
Terrye,93,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,65,0,0,0,0,0,0,0
Terryl,68,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Terryn,10,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teruko,274,0,0,0,0,133,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teruo,197,0,0,0,0,66,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teruyo,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teryl,68,0,0,0,0,43,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teryn,162,0,0,0,0,94,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,42,6,0,0,0,0,0,0
Tesa,55,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
Tesfa,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesha,421,0,0,0,0,67,0,0,0,0,8,20,0,0,30,0,0,0,0,24,0,5,0,20,0,0,5,0,0,0,0,23,0,93,35,0,5,0,0,17,0,7,0,6,56,0,0,0,0,0,0,0
Teshawn,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Teshia,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesia,139,0,0,0,0,82,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0
Tesla,1045,0,0,33,5,201,41,0,0,0,57,16,0,5,31,55,0,0,32,0,0,0,0,11,0,0,36,0,0,0,0,0,0,25,28,0,118,23,23,29,0,0,0,30,182,14,0,12,22,16,0,0
Tess,10418,10,5,162,8,1408,301,202,0,44,331,169,0,29,680,190,100,107,30,103,5,183,688,399,309,0,230,33,32,5,35,300,16,942,196,0,481,64,138,523,31,5,11,109,634,330,0,257,257,0,326,0
Tessa,44817,512,152,834,386,4478,1117,582,23,50,1531,862,5,387,2065,1190,846,646,810,511,150,651,1213,1726,1437,185,1171,300,604,240,211,721,280,2025,902,276,2364,585,844,2220,100,360,396,876,2759,1052,46,924,1491,412,1234,75
Tessie,4719,195,0,0,89,146,0,132,0,0,24,137,10,0,181,0,0,0,23,289,0,0,44,5,0,25,34,0,0,0,0,606,42,1516,238,0,49,32,0,478,0,27,0,0,306,5,0,47,0,39,0,0
Tessy,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetsuo,195,0,0,0,0,65,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetsuro,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tevan,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Tevin,9590,380,0,74,184,532,41,63,20,69,684,606,18,0,524,159,11,69,141,540,0,211,103,281,34,365,141,6,11,27,0,122,7,492,673,0,330,111,16,208,5,407,0,467,738,31,0,472,100,21,96,0
Tevion,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tevis,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tevita,428,0,0,0,0,256,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0
Tevon,161,0,0,0,0,12,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,74,21,0,15,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
Tex,451,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,16,0,0,0,0,0,5,301,0,0,16,0,39,0,0
Texana,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Texanna,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0
Texie,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0
Teya,169,0,0,5,0,118,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,17,6,0,0,5,0,0,0
Teyana,126,0,0,0,0,0,0,0,0,0,44,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
Teyanna,32,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Teyla,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teylor,18,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Teyon,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teyona,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thad,3838,41,0,0,10,333,50,0,0,0,50,191,0,5,214,150,153,121,28,121,0,0,5,202,46,94,64,6,60,0,0,0,0,85,458,0,338,69,47,153,0,36,54,13,420,48,0,15,53,0,105,0
Thaddaeus,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Thaddeus,18458,417,10,106,26,1000,174,215,0,71,657,680,0,11,2008,357,159,95,42,905,0,177,647,1388,127,153,218,10,22,0,0,756,5,2162,705,0,898,33,55,1656,5,404,11,333,881,37,0,359,154,21,308,0
Thadeus,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0
Thai,303,0,0,0,0,254,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,33,0,0,0,0,0,0,0
Thaily,126,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
Thaine,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thais,540,0,0,0,0,161,0,0,0,0,60,0,0,0,11,5,0,0,0,70,0,0,14,0,0,0,0,0,5,0,0,6,0,172,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
Thales,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Thalia,9596,11,0,295,13,2188,189,183,0,0,743,123,31,25,452,90,19,49,15,25,0,83,323,211,67,0,22,0,11,73,0,332,65,1277,144,0,165,29,103,302,13,33,0,51,1363,43,0,137,202,0,96,0
Thalya,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thamara,21,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Thane,110,0,0,5,0,42,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,15,0,0,10,0,0,0,0,11,0,0,6,0,0,6,0
Thang,131,0,0,0,0,63,0,0,0,0,5,0,0,0,0,11,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanh,561,0,0,0,0,408,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,107,0,0,0,0,0,0,0
Thania,698,0,0,0,0,427,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,41,11,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0
Thanya,63,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Thao,489,0,0,0,0,346,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,5,0,0,0
Tharon,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0
Thatcher,1588,17,0,0,12,156,55,0,0,0,69,64,0,16,47,50,17,48,5,10,0,7,16,45,45,0,93,0,5,0,0,0,0,60,57,0,65,46,43,78,0,0,0,73,170,86,0,49,58,0,26,0
Thavy,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thayer,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0
Thayne,125,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0
Thea,6931,20,17,70,23,1125,139,33,0,5,248,93,24,44,368,162,104,64,54,52,17,63,246,227,274,11,110,18,60,29,25,162,7,1025,90,27,366,53,58,353,5,20,33,58,324,106,0,87,252,8,172,0
